plasmid_id,Plasmid_Length,host_taxonomy,ecosystem,Predicted_PCN,PCN,ecosystem_group,Antitoxin CcdA,Antitoxin DinJ,Antitoxin HigA1,Antitoxin LsoB,Antitoxin MazE,Antitoxin VapB,Antitoxin VapB2,Antitoxin YefM,Antitoxin YobK,Antitoxin YokJ,Antitoxin epsilon,Endoribonuclease toxin MazF,Putative toxin HigB2,Toxin CcdB,Toxin HigB-1,Toxin HigB-2,Toxin PezT,Toxin RTX-I translocation ATP-binding protein,Toxin RelG,Toxin RelK,Toxin YoeB,Toxin zeta,mRNA interferase toxin RelE,mRNA interferase toxin YafQ
IMGPR_plasmid_3300029762_000025,10935,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.150974303,7.59322673,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029762_000037,33742,d__Bacteria;p__Proteobacteria,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.20188236,2.326372463,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029763_000004,6084,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.894965461,17.08287687,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029763_000007,5504,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.03244739,19.74794882,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029764_000018,7840,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.60072932,12.47356099,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029765_000002,8405,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.137116739,7.474966828,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029765_000006,5546,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.894727992,17.07858325,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029766_000002,11429,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.947727323,6.012731783,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029766_000015,12598,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.856538886,5.40154192,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029766_000028,9751,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.282283808,8.799033983,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029767_000005,6085,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.857999925,16.42663748,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029767_000028,86209,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,0.918760827,1.50618287,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029767_000042,35930,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.29457055,2.649428391,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029768_000006,5802,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.798443566,15.41907168,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029768_000035,5086,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.975106376,18.59170722,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029769_000012,9384,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.115645113,7.294935207,Human_associated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029769_000014,6496,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.792696057,15.32497358,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029769_000088,8217,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.24787894,8.467633106,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029769_000104,117630,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,0.759630192,1.137485614,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029770_000028,12592,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.771133939,4.877514324,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029770_000041,9757,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.291105179,8.885857286,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029771_000003,6085,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.848867107,16.26820773,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029771_000007,5534,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.050751662,20.13122199,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029771_000024,98371,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,0.877050887,1.403800163,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029771_000107,14766,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.812592994,5.126312344,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029772_000006,6472,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.788218866,15.25204694,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029773_000013,6496,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.790620586,15.29112671,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029773_000040,9376,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.470311145,10.82612592,Human_associated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029774_000012,8383,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.525039888,11.49139351,Human_associated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029774_000021,5075,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.045552071,20.02163344,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029776_000005,6107,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.824185776,15.84722198,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029776_000179,11609,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.011735173,6.476278734,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029777_000012,9441,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.025725938,6.581612732,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMGPR_plasmid_3300029777_000017,9389,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.483098793,10.97832532,Human_associated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029778_000006,6152,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.841116599,16.13488766,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029778_000012,8337,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.495081546,11.12272204,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029778_000037,5070,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.882348467,16.85615858,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029778_000106,16623,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.745293984,4.727585046,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029779_000010,8166,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.402857302,10.05471796,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029779_000013,5098,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.025357231,19.60136283,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029779_000023,8498,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.433829804,10.40246778,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029780_000009,5445,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.019393344,19.47886428,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029782_000010,7345,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.76203367,14.8320073,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029782_000021,6106,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.807449105,15.56760206,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029782_000076,58645,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__Pseudomonas aeruginosa,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,0.91749312,1.503007778,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029784_000008,5813,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.838330459,16.08721391,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029784_000013,12764,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.91785729,5.806358784,Human_associated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029784_000016,9408,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.123621055,7.361359678,Human_associated,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029784_000098,13426,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.903157834,5.707040755,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029785_000014,5252,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.884562094,16.89572924,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029785_000172,11628,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.983358796,6.26711078,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029786_000006,5538,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.011076385,19.30924874,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029786_000010,12739,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.927313532,5.871026634,Human_associated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029786_000062,15303,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.734858925,4.668128115,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029786_000084,135206,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,0.758328444,1.134704957,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029788_000002,6167,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.817687737,15.73810299,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029788_000004,6085,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.79829993,15.41671348,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029788_000009,5820,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.83043793,15.95288338,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029788_000013,5515,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.002575226,19.13732838,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029788_000039,9121,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.187576771,7.913587257,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029789_000005,5783,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.066915025,20.47554885,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029789_000007,6075,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.83904618,16.09944797,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029789_000019,5417,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.870253142,16.64148343,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029789_000035,5282,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.023837868,19.57008566,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029790_000005,6060,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.827852888,15.90911606,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029790_000019,12481,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.819675918,5.169858586,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029790_000025,8450,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.182120135,7.865081514,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029790_000219,14554,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.706179447,4.50787809,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029791_000007,9108,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.338646145,9.367191386,Human_associated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029791_000014,6220,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.771108487,14.97633375,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029791_000016,6324,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.831909093,15.97784218,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029791_000044,8537,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.562429042,11.96727716,Human_associated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029791_000197,11623,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.09315485,7.11046214,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029793_000015,9880,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.900685523,5.690479346,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMGPR_plasmid_3300029793_000018,5783,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.043427405,19.9770169,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029793_000024,8502,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.043353712,6.716444589,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMGPR_plasmid_3300029794_000008,5716,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.908629901,17.33166515,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029794_000029,14701,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.632785587,4.118111826,Human_associated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029794_000048,5217,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.04720794,20.05647133,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029794_000097,10598,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.202085823,8.043857731,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029795_000002,5820,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.961856861,18.3338387,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029795_000004,6156,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.837377469,16.07093773,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IMGPR_plasmid_3300029795_000029,10169,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.996538515,6.36352321,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMGPR_plasmid_3300029795_000232,9309,,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.22848668,8.285803051,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IMGPR_plasmid_3300029796_000004,5776,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,3.013465527,19.35782842,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029796_000008,8246,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.586905258,12.28858317,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IMGPR_plasmid_3300029796_000046,10495,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,1.960065351,6.099791031,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IMGPR_plasmid_3300029796_000065,4519,d__Bacteria;p__Firmicutes_A;c__Clostridia,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.812261194,15.64751895,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IMGPR_plasmid_3300029796_000114,7052,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417;s__UBA1417 sp003531055,Host-associated;Mammals: Human;Digestive system;Large intestine;Fecal,2.721020402,14.19582018,Human_associated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
