SeqID,Degree,PCN,Plasmid_Length
NZ_CP094053.1,223,7.794421638,7968
NZ_CP121630.1,276,7.866244954,8731
NZ_CP044278.1,166,7.871979874,7670
NZ_CP069432.1,397,7.915109651,7046
NZ_CP103630.1,397,7.922460768,4072
NC_014750.1,296,8.072658181,4916
NZ_AP028419.1,359,8.097137202,5851
NZ_CP121603.1,276,8.212675198,8741
NZ_CP117760.1,218,8.31268615,9862
NZ_CP121628.1,276,8.430981144,17459
NZ_CP094089.1,357,8.46124462,3846
NZ_CP070014.1,397,8.498210803,4072
NZ_CP077306.1,320,8.620761296,9038
NZ_CP064864.1,210,8.648371562,6387
NZ_CP031544.1,397,8.660283877,4199
NZ_CP069507.1,320,8.706159356,9084
NZ_CP066636.1,397,8.751675055,3007
NZ_CP066070.1,239,8.857452039,4171
NZ_CP094057.1,357,8.873245514,3430
NZ_CP069852.1,276,8.907675301,8731
NZ_CP094146.1,301,9.004264269,9339
NZ_CP050913.1,276,9.010345048,8731
NZ_CP031714.1,397,9.108166964,5113
NZ_CP050906.1,276,9.182079743,8731
NZ_CP116186.1,397,9.265747094,4087
NZ_CP116121.1,397,9.266381057,4060
NZ_CP116150.1,397,9.268469923,4087
NZ_CP103631.1,397,9.291626457,4060
NZ_CP094081.1,301,9.362187178,6853
NZ_CP044279.1,397,9.432779004,4461
NZ_CP104656.1,397,9.494536649,4326
NZ_CP094075.1,357,9.63713102,4665
NZ_CP100335.1,397,9.782953686,4285
NZ_CP094072.1,357,9.851732078,3551
NZ_CP094055.1,397,10.03201327,3391
NZ_LR890469.1,397,10.07865228,4074
NZ_CP042283.1,397,10.15305532,4148
NZ_AP017361.1,318,10.38426751,9104
NZ_CP069497.1,320,10.39259956,9060
NZ_AP025533.1,227,10.43782345,10786
NZ_CP070000.1,397,10.51514378,4066
NZ_CP050910.1,276,10.68374306,8731
NZ_CP079976.1,397,10.80688493,3734
NZ_CP069832.1,397,11.00213098,4062
NZ_CP032277.1,243,11.07216814,5934
NZ_AP024807.1,352,11.32352742,7104
NZ_CP066029.1,397,11.34980805,3303
NZ_CP098526.1,397,11.4059573,3799
NZ_CP079962.1,397,11.52253566,3734
NZ_CP116163.1,397,11.614186,4073
NZ_AP024842.1,359,11.66033978,5849
NZ_CP097065.1,350,11.76525195,5254
NZ_CP084081.1,397,11.81993412,5208
NZ_CP077340.1,285,11.83268734,5879
NZ_CP050918.1,276,11.84260141,8731
NZ_LR890408.1,397,11.8458247,4082
NZ_CP029394.2,397,12.00528833,3063
NZ_CP094169.1,357,12.09850959,3465
NZ_LR890305.1,397,12.11235204,4074
NZ_CP128949.1,397,12.15241005,4087
NZ_CP077834.1,276,12.25684812,8731
NZ_CP048850.1,397,12.31548459,2277
NZ_CP070054.1,397,12.31954465,1025
NZ_CP094086.1,357,12.46871055,4943
NZ_OX030706.1,397,12.48107639,4087
NZ_AP023430.1,259,12.50840264,5501
NZ_CP069985.1,397,12.58139355,4072
NZ_CP094084.1,357,12.81392443,3779
NZ_CP082102.1,397,13.05098515,6662
NZ_CP068196.1,332,13.10416129,8087
NZ_CP135704.1,397,13.2252599,4087
NZ_OW968293.1,397,13.37090008,4074
NZ_CP103543.1,397,13.37513691,4072
NZ_OU015949.1,166,13.46964206,7670
NZ_AP025534.1,276,13.96716951,8731
NZ_LR890696.1,397,13.97945175,4064
NZ_CP097005.1,397,14.12589137,3733
NZ_CP009352.1,357,14.14303766,3978
NZ_CP098527.1,397,14.15566803,3140
NZ_CP094069.1,357,14.17801081,3518
NZ_CP124489.1,397,14.24267267,4064
NZ_CP091239.1,397,14.41529334,5143
NZ_CP094141.1,357,14.49749089,3491
NZ_CP091233.1,397,14.50174611,5122
NZ_AP017342.1,357,14.5399481,6417
NZ_CP054905.1,320,14.58873761,6693
NZ_OW848787.1,397,14.60159194,4082
NZ_CP065528.1,196,14.61976865,15691
NZ_CP103473.1,397,14.72878756,4063
NZ_CP068190.1,238,14.75197131,7107
NZ_AP024836.1,359,14.81520496,5850
NZ_CP116578.1,397,14.93051631,9947
NZ_CP116084.1,397,15.22240142,4059
NZ_CP094100.1,357,15.23892796,3507
NZ_AP024810.1,397,15.33111429,3948
NZ_CP077235.1,320,15.34404989,6715
NZ_CP124479.1,397,15.47241856,4072
NZ_OW968131.1,397,15.59317842,4073
NZ_OU016031.1,294,15.77766898,6501
NZ_CP128977.1,397,16.2148319,5589
NZ_CP124897.1,397,16.28098918,5121
NZ_CP090913.1,292,16.52482732,9925
NZ_CP094125.1,397,16.60700687,2723
NZ_CP012470.1,397,16.61647233,3048
NZ_CP068192.1,285,17.02494031,5929
NZ_CP080020.1,397,17.05157762,3734
NZ_CP027124.1,276,17.35226766,8731
NZ_CP026708.1,276,17.35266384,8731
NZ_OW967982.1,397,17.3795524,4073
NZ_CP103547.1,397,17.50909735,4110
NZ_CP054834.1,215,17.54936649,8128
NZ_CP135711.1,397,17.60230031,4072
NZ_CP031974.1,348,17.62366995,8922
NZ_CP124413.1,397,17.75623568,4083
NZ_CP094166.1,357,17.83212795,6989
NZ_CP085072.1,397,17.91540928,4073
NZ_CP116133.1,397,17.91983475,4069
NZ_CP032269.1,397,18.07798874,2817
NZ_CP124458.1,397,18.1119017,4087
NZ_CP064763.1,210,18.14495779,6387
NZ_CP050744.1,397,18.38956654,4073
NZ_CP045709.1,171,18.59370414,5154
NZ_CP135670.1,397,18.75377087,4064
NZ_OU016041.1,294,18.79709098,6501
NZ_CP044280.1,397,18.89666256,3221
NZ_CP033765.1,397,18.90123348,4074
NZ_CP116574.1,397,19.04199096,5143
NZ_CP135662.1,397,19.13157678,4082
NZ_AP024808.1,397,19.25403572,5049
NZ_LR890614.1,397,19.31577444,4072
NZ_CP077377.1,397,19.58014635,3065
NZ_CP050755.1,397,19.60313337,4074
NZ_CP077324.1,203,19.78785379,4560
NZ_CP033851.1,397,19.8336823,4082
NZ_CP124440.1,397,19.84031828,4064
NZ_LR890717.1,235,19.93317597,6912
NZ_CP094060.1,357,19.94603421,3987
NZ_CP094097.1,357,20.51656832,3457
NZ_CP068178.1,219,20.71607902,5483
NZ_CP042564.1,397,20.84125358,3065
NZ_CP116142.1,397,21.94890555,4069
NZ_LR890413.1,397,22.04325136,4072
NZ_CP083916.1,397,22.71328498,3200
NZ_CP042565.1,397,23.06096233,2427
NZ_CP019648.1,397,23.29307744,4083
NZ_CP113448.1,320,23.34933619,5053
NZ_OU015950.1,294,23.37902501,6503
NZ_CP091234.1,397,23.69922214,4825
NZ_CP048931.1,171,24.17129552,5154
NZ_AP025202.1,397,24.17176067,3191
NZ_CP055546.1,250,24.35520676,6665
NZ_CP124446.1,397,24.58092792,4064
NZ_LR890340.1,397,24.64807525,4062
NZ_CP087819.1,397,24.77614476,4658
NZ_CP041958.1,397,25.05225584,4072
NZ_CP124409.1,397,25.45644209,4087
NZ_CP128962.1,397,25.57458619,4073
NZ_CP124505.1,283,26.1701838,4071
NZ_LR898882.1,397,26.51965611,4082
NZ_CP048256.1,171,27.21054335,5111
NZ_CP092457.1,397,27.29432008,4275
NZ_CP135677.1,350,27.69571022,5310
NZ_CP055810.1,397,29.29345358,4072
NZ_AP024813.1,397,29.35083328,2278
NZ_CP103527.1,397,29.60701759,4074
NZ_CP092456.1,352,30.14949239,7232
NZ_CP113447.1,397,30.45789089,5870
NZ_CP085078.1,397,30.51248493,4071
NZ_CP082877.1,397,30.71134703,3302
NZ_CP090577.1,221,31.45490097,8446
NZ_CP079902.1,397,31.58064912,3064
NZ_CP116345.1,171,32.26887182,3270
NZ_CP067176.1,281,32.32521827,5435
NZ_CP124752.1,198,32.60397322,9297
NZ_CP090991.1,292,32.76159771,6674
NZ_CP031978.1,339,33.94909375,6681
NZ_CP076512.1,397,34.62580032,3307
NZ_CP020417.1,171,37.44520719,7450
NZ_CP051323.1,397,37.69751495,4074
NC_014763.1,397,39.34883599,3421
NZ_CP053759.1,397,42.31137941,4082
NZ_CP128885.1,397,43.6777009,4076
NZ_CP048252.1,171,43.82846557,5155
NZ_CP135462.1,397,43.98405629,4074
NZ_CP121631.1,397,45.38701264,2277
NZ_CP030189.1,397,45.607131,5350
NZ_CP087596.1,397,45.99487576,5870
NZ_CP048248.1,171,46.5974186,5111
NZ_CP031975.1,339,48.04735736,6725
NZ_CP094155.1,357,54.65098123,3518
NZ_CP138849.1,288,56.72773334,5250
NZ_CP099265.1,397,56.83334776,1951
NZ_CP045162.1,288,60.53681119,5400
NZ_AP022330.1,397,65.40164309,4060
NZ_CP104441.1,283,67.29231377,4168
NZ_CP125719.1,213,68.17594004,11852
NZ_CP031990.1,219,71.2938607,5723
NZ_CP136965.1,397,75.08113829,8962
NZ_CP051333.1,397,76.12541397,4091
NZ_CP128891.1,397,121.7522347,4077
NZ_CP128911.1,397,133.4983432,4087
NZ_CP063119.1,397,136.6923834,4208
NZ_CP128902.1,397,163.7283463,4073
NZ_CP113450.1,397,202.0097902,2297
NZ_CP045939.1,397,231.1339606,3715
NZ_CP113451.1,397,304.9298859,2214
NZ_CP087101.1,3,2.64336546,39903
NZ_CP110465.1,9,1.348312844,75126
NZ_CP046312.1,2,2.62896622,13473
NC_022910.1,2,1.358909289,30440
NZ_CP026305.1,2,3.051681747,127264
NZ_CP011498.1,6,4.074940809,208337
NZ_CP097782.1,5,1.923849295,64637
NZ_CP097786.1,5,2.017833122,63928
NZ_CP136644.1,6,2.896402862,41739
NZ_CP042560.1,51,5.164301116,7703
NZ_AP024090.1,1,1.369376244,172738
NZ_CP114188.1,1,1.676554937,268745
NZ_CP107542.1,10,1.370743058,6490
NZ_AP022889.1,11,2.349438027,23000
NZ_CP102911.1,6,2.856817827,13761
NZ_CP102919.1,6,3.033055558,13761
NZ_CP102915.1,6,3.302460354,13761
NC_016748.1,4,4.178694665,13386
NZ_CP068066.1,12,7.472233048,10077
NZ_CP050821.1,6,7.676085153,13701
NZ_CP033812.1,4,7.803973962,11269
NZ_CP050252.1,6,13.85437575,13746
NZ_CP094996.1,75,57.5675381,4352
NZ_CP117889.1,9,5.706627536,18468
NZ_CP087962.1,3,7.162574563,23715
NZ_CP060400.1,2,1.377115164,57250
NZ_LR828260.1,2,2.374303659,41583
NZ_CP081464.1,2,1.382226522,11384
NZ_CP136424.1,5,29.02803733,7176
NZ_CP027305.2,3,2.470943978,75541
NZ_CP026963.1,7,2.633396639,61643
NZ_CP083593.1,10,3.772619362,25171
NZ_CP068123.1,2,1.611802503,50346
NZ_CP130455.1,1,1.399118939,36404
NZ_CP083391.1,1,1.403478375,194655
NZ_CP083390.1,1,2.383014128,200485
NZ_CP047574.1,2,1.964142138,64451
NZ_AP025146.1,1,1.413712785,285021
NZ_CP102306.1,6,1.414428006,37965
NZ_CP076816.1,12,2.177363683,17469
NZ_CP065888.1,61,2.818259863,6778
NZ_CP065434.1,22,3.30799851,6667
NZ_CP077373.1,31,3.330908357,19982
NZ_CP047976.1,37,3.691166933,9132
NZ_CP042559.1,27,4.688452903,8795
NZ_CP045107.1,83,7.402731892,8543
NZ_CP113445.1,18,10.4824161,11964
NZ_AP024805.1,32,10.57610297,10831
NZ_CP045108.1,61,10.76792765,7655
NZ_CP069468.1,25,1.41891572,11379
NZ_CP070181.1,25,5.724954103,2579
NZ_CP026410.1,25,6.484863638,6782
NZ_CP048132.1,27,9.621457963,6078
NZ_CP093248.1,25,9.807449212,2624
NZ_CP110463.1,27,10.65481398,6078
NZ_CP101909.1,24,10.85835282,3071
NZ_CP101942.1,24,11.94200681,3071
NZ_CP069836.1,24,13.39969053,2579
NZ_CP103474.1,24,14.35958405,2699
NZ_CP060511.1,24,14.55467255,2978
NZ_CP103575.1,24,21.26373265,2699
NZ_CP069577.1,24,22.29766077,3071
NZ_CP093262.1,25,26.56562232,2683
NZ_CP118571.1,72,28.0044294,5194
NZ_CP093259.1,25,29.21693734,2616
NZ_CP041588.1,27,33.71312579,6078
NZ_CP135053.1,25,33.80913025,2683
NZ_CP103651.1,24,36.06537314,3202
NZ_CP054899.1,24,37.00417477,2579
NZ_CP069575.1,121,37.90381049,4271
NZ_OV753640.1,25,61.28438058,3539
NZ_CP080516.1,24,64.37563881,3228
NZ_CP030230.1,24,72.79434137,2699
NZ_OV754004.1,25,111.3036401,3539
NZ_CP125724.1,27,149.503223,4126
NZ_CP037937.1,2,1.429514369,20691
NZ_CP104090.1,3,1.482822753,14030
NZ_CP097164.1,2,1.970817359,19592
NZ_CP077271.1,3,2.523258413,27653
NZ_LR130516.1,12,4.307606052,27319
NZ_CP014173.1,3,1.43448376,56844
NZ_CP014147.1,6,1.852890159,59360
NZ_CP014218.1,3,1.915434024,57585
NZ_CP031100.1,5,3.024138777,57676
NZ_CP031509.1,3,1.435860511,3925
NZ_CP128517.1,124,11.37946565,4614
NZ_CP128521.1,124,11.43952875,4614
NZ_CP123959.1,124,18.77742183,4614
NZ_AP022938.1,5,1.437118359,72412
NZ_CP090083.1,2,2.013119874,99643
NZ_CP012103.1,2,4.547595215,94695
NZ_CP088248.1,2,1.437441156,52774
NZ_CP067424.1,2,1.750239169,71359
NZ_CP090581.1,2,2.303872212,49697
NZ_CP043790.1,2,3.050372903,41301
NZ_CP061864.1,1,1.444143389,81418
NZ_CP061857.1,1,1.488943721,81411
NZ_CP100692.1,18,5.601852551,11080
NZ_CP025338.2,18,8.285084145,11080
NZ_CP033796.1,15,8.693965492,7456
NZ_AP022944.1,15,11.64437093,6885
NZ_CP056897.1,11,19.40757604,8580
NZ_CP056403.1,7,26.64519374,2925
NZ_CP050730.1,49,73.4389044,2708
NZ_CP058141.1,49,92.68839774,2349
NZ_CP056469.1,49,94.60360323,2349
NZ_CP026219.1,21,1.793123993,35298
NZ_AP015032.1,7,1.804539121,94696
NZ_CP044087.1,7,2.152787327,120674
NZ_CP047228.1,6,2.228292211,34071
NZ_CP026218.1,18,4.378890548,27298
NZ_CP022211.1,20,6.246279875,26710
NZ_CP009319.1,20,6.704524153,26710
NZ_AP022346.1,4,3.145027409,16356
NZ_AP022348.1,4,3.264479284,16356
NZ_CP029333.1,6,1.73082889,147100
NZ_CP089232.1,6,2.63433642,144951
NZ_CP013848.1,4,1.474868888,42784
NZ_CP084371.1,2,1.793917853,45187
NZ_CP020425.2,2,2.501231427,45187
NZ_CP022402.1,3,2.640010094,49878
NZ_CP022398.1,2,3.077757196,48502
NZ_LR898877.1,2,15.56131654,7450
NC_015661.1,1,1.486504895,19638
NC_019692.1,2,3.062108945,10210
NZ_CP070262.1,5,1.486607041,216949
NZ_CP070257.1,7,1.506924096,264866
NZ_CP070247.1,7,1.5131787,264825
NZ_CP030362.1,5,4.935515496,16410
NZ_AP024149.1,2,3.287354663,36553
NC_015168.1,4,4.075559561,19280
NZ_CP019872.1,2,2.076642698,125801
NZ_CP069411.1,21,9.969376545,7313
NZ_CP071995.1,17,2.889463834,13277
NZ_CP090987.1,12,3.556106434,10390
NZ_CP091009.1,12,5.824311399,10356
NZ_CP090918.1,26,7.002870257,9804
NZ_CP070060.1,14,8.096581227,14335
NZ_CP090996.1,12,12.76440074,10356
NZ_CP065658.1,14,15.25437764,22021
NZ_CP065708.1,6,2.032578682,27411
NZ_CP094152.1,84,2.364751644,9668
NZ_CP070100.1,21,5.708193777,3044
NZ_AP017353.1,112,6.101880328,12002
NZ_CP085948.1,112,6.263088386,10031
NZ_CP094123.1,84,6.594770316,9544
NZ_CP135142.1,31,7.466538244,11278
NZ_CP031813.1,21,7.786875275,2667
NZ_CP033779.1,21,8.046624104,2995
NZ_CP094162.1,113,8.06234987,9835
NZ_CP094077.1,112,8.6674966,8692
NZ_CP070076.1,21,9.630437463,2938
NZ_LR890359.1,21,9.767700882,2667
NZ_CP103601.1,24,10.22283134,4786
NZ_CP054906.1,27,12.28207003,5819
NZ_CP045614.1,32,15.25483088,8331
NZ_CP042368.1,34,16.04388549,6575
NZ_CP031713.1,32,20.43197367,5424
NZ_CP031559.1,113,21.06893859,8975
NZ_CP056147.1,21,25.15010585,2676
NZ_CP036554.1,32,82.10792793,6129
NZ_AP026693.1,1,1.516151888,99662
NZ_CP042916.1,1,3.087946873,144038
NC_019736.1,3,1.862211547,39142
NZ_CP084848.1,22,1.521319593,16388
NZ_CP084849.1,26,2.115534815,12069
NZ_OW970418.1,40,4.345053655,7926
NZ_CP073010.1,38,4.968449263,9597
NZ_CP011586.1,22,6.010952984,10403
NZ_OW970545.1,40,6.305412274,7926
NZ_OW970565.1,40,6.371981207,7926
NZ_CP055319.1,47,7.597800857,7832
NZ_CP021700.1,36,9.140954593,8364
NZ_OW970370.1,40,9.316951287,7926
NZ_OW970441.1,40,9.415311703,7926
NZ_OW993926.1,40,10.75886412,7926
NZ_CP103693.1,38,12.11323121,8335
NZ_OW970457.1,40,12.7547548,7926
NZ_OW970426.1,40,15.47589511,7926
NZ_OW969909.1,39,21.34099666,7009
NZ_CP056536.1,50,26.27867856,5586
NZ_CP056534.1,61,26.93989852,6995
NZ_OW969908.1,48,28.04969183,7622
NZ_CP029445.1,36,34.86947607,6393
NZ_CP056411.1,33,47.65737161,8608
NZ_CP011638.1,36,65.664209,6393
NZ_CP009719.1,15,1.537013543,14648
NZ_CP053658.2,12,2.171437737,12588
NZ_CP013851.1,12,2.822327304,10109
NZ_CP053932.1,15,2.874318914,14781
NZ_CP013846.1,12,3.302049165,17430
NZ_CP013687.1,12,3.585262786,10089
NZ_CP013842.1,12,3.677370738,10111
NZ_CP014220.1,12,4.712662183,10089
NZ_CP022404.1,15,6.155376326,20693
NZ_CP012107.1,30,75.48560764,8287
NZ_CP066373.1,11,2.516566451,28218
NZ_CP065659.1,13,2.549129209,32967
NZ_CP059936.1,144,3.465074463,5571
NZ_CP091680.1,208,3.547515398,5658
NZ_CP116164.1,220,4.979973546,3684
NZ_CP083781.1,327,5.755773839,3643
NZ_CP065829.1,220,7.19682156,3674
NZ_CP101917.1,144,7.370392087,6268
NZ_CP017223.1,144,8.879351773,5828
NZ_CP039840.1,111,10.18240212,6265
NZ_CP042510.1,198,11.16569068,4678
NZ_CP023869.1,220,11.55883263,3656
NZ_CP070128.1,144,12.95096859,5171
NZ_CP063299.1,132,13.55931638,3257
NZ_CP137707.1,144,13.80446599,6268
NZ_CP070095.1,144,14.08537944,5570
NZ_CP104673.1,132,15.4462545,3257
NZ_CP057218.1,144,16.95751718,5570
NZ_CP033853.1,132,18.35875567,3257
NZ_CP070079.1,144,18.91189944,5570
NZ_CP099141.1,54,19.12544859,3580
NZ_CP057213.1,144,23.36943552,5570
NZ_CP128983.1,144,23.67135259,6267
NZ_CP118193.1,220,23.76252427,3674
NZ_CP056733.1,330,26.73200876,5259
NZ_CP057241.1,132,32.31042783,3257
NZ_CP056153.1,220,36.27777283,3662
NZ_CP056764.1,330,48.10496874,4479
NZ_CP057232.1,132,48.43454915,3257
NZ_CP058116.1,330,62.12211028,4479
NZ_OV754005.1,220,64.79766415,3512
NZ_CP027041.1,196,159.0430402,4940
NZ_CP079958.1,16,1.583523556,12038
NZ_CP080018.1,16,2.45254478,12038
NZ_CP079973.1,16,3.407443115,12038
NZ_CP064889.1,1,1.547589181,39072
NZ_CP063795.1,1,1.920509768,39072
NZ_CP009350.1,2,1.559150349,107443
NZ_CP013280.1,2,2.506368004,99993
NZ_CP083139.1,2,3.166099267,107439
NZ_CP032008.1,71,1.56567641,5017
NZ_CP080455.1,23,3.172415467,6772
NZ_CP104487.1,28,3.453304609,4234
NZ_CP116129.1,566,4.532031203,5775
NZ_CP041681.1,89,4.624951497,4734
NZ_CP116138.1,566,5.018959971,5775
NZ_CP013967.1,36,5.353572952,6318
NZ_LR890364.1,165,6.989727575,4424
NZ_CP110401.1,28,8.624222013,5114
NZ_CP100529.1,56,8.646339206,4150
NZ_CP135483.1,64,9.639031523,6141
NZ_CP050781.1,43,11.82059313,4234
NZ_CP068179.1,22,12.15021663,4721
NZ_CP079901.1,78,16.69254259,5017
NZ_CP023651.1,28,18.85638343,5114
NZ_CP023924.1,46,19.1004024,12273
NZ_CP133324.1,89,19.56616277,6230
NZ_CP115678.1,54,20.89766519,3815
NZ_CP124125.1,54,24.97142866,3815
NZ_CP056700.1,186,25.96360142,5551
NZ_CP053758.1,28,26.35382416,5114
NZ_CP056164.1,73,28.46702359,3852
NZ_CP115699.1,54,28.64653766,3815
NZ_CP135510.1,64,36.56025614,6141
NZ_CP058203.1,65,37.30986174,3573
NZ_CP058808.1,41,38.17490376,3752
NZ_CP056732.1,48,45.06619918,5299
NZ_CP122336.1,52,50.12008696,4897
NZ_CP055400.1,84,86.74066347,4094
NZ_CP056378.1,77,100.1209235,4416
NZ_CP045938.1,28,170.9295247,5114
NZ_CP056430.1,93,271.4826562,3733
NZ_CP026409.1,1,2.558850231,8238
NZ_CP123529.1,5,4.571690221,53252
NZ_CP044266.1,41,2.68824756,147595
NZ_CP012466.1,37,3.263242249,105869
NZ_CP092392.1,8,1.57937814,12668
NZ_CP040074.1,115,6.251038995,1445
NZ_OW967972.1,68,11.02177849,2924
NZ_CP082366.1,1,12.89242667,5458
NZ_CP040387.1,115,18.46502547,1445
NZ_CP070006.1,188,21.49141173,1734
NZ_CP069449.1,188,23.58410078,2159
NZ_CP124459.1,115,24.5505712,1306
NZ_CP135464.1,115,154.486074,1433
NZ_CP047362.1,6,2.288845276,14420
NZ_CP079959.1,12,3.075917257,11834
NZ_CP080017.1,12,3.689284313,12560
NZ_CP073810.1,15,3.893515312,9907
NZ_CP073811.1,45,4.191172648,8752
NZ_CP092173.1,12,5.258549822,12389
NZ_CP079974.1,12,6.074107834,11834
NZ_CP069406.1,1,1.588911732,12225
NZ_CP069612.1,1,3.339890958,15650
NZ_CP086110.1,3,1.597770737,22249
NZ_CP033509.1,3,2.908987378,23770
NZ_AP024151.1,12,3.004137799,31542
NZ_AP022880.1,10,4.204508168,29581
NZ_AP022930.1,10,4.414070309,27888
NZ_CP085789.1,57,8.411167583,11164
NZ_CP058640.1,1,1.749242597,246431
NZ_CP058642.1,1,1.884287885,141167
NZ_CP009966.1,2,1.906288857,53501
NZ_CP012102.1,3,2.221756231,92085
NZ_CP054833.1,15,9.95291359,19933
NZ_CP073803.1,5,1.63402178,10898
NZ_LT900340.1,2,1.638956246,26568
NZ_CP012473.1,12,1.820097238,78475
NZ_CP126073.1,5,4.934519319,12488
NZ_CP083618.1,3,5.548987811,36821
NZ_CP126069.1,5,6.958564375,12526
NZ_CP083619.1,5,13.01504459,12526
NZ_CP059051.1,1,1.649159717,71261
NZ_CP086116.1,2,2.055301835,53768
NZ_CP026421.1,10,1.65611006,11503
NZ_CP031986.1,6,3.785856702,15913
NZ_CP041226.1,10,4.784595064,11418
NZ_CP032271.1,13,5.177134451,13204
NZ_CP042367.1,11,5.975308498,25906
NZ_CP107589.1,58,9.390187001,11625
NZ_CP107607.1,58,9.681532599,11625
NZ_CP031981.1,26,10.55212964,10554
NZ_CP061526.1,57,11.38778558,14639
NZ_CP031994.1,26,12.69971771,10554
NZ_CP107592.1,58,14.08556996,11625
NZ_CP113444.1,26,11.6568857,17980
NZ_CP062118.1,1,2.010912115,52741
NZ_CP072838.1,26,1.674037562,3561
NZ_CP073818.1,17,2.200748379,1942
NZ_CP072840.1,17,2.989794081,1888
NC_019938.1,34,5.720961584,9865
NZ_CP079968.1,17,8.750065174,2144
NZ_CP079990.1,17,10.91390581,1941
NZ_OW969910.1,157,13.6234087,6653
NZ_CP092178.1,17,15.52756518,1625
NZ_AP023395.1,17,15.61814646,3038
NZ_CP079980.1,11,16.79068517,1966
NZ_CP068067.1,26,17.20845851,1408
NZ_CP068072.1,13,18.80928238,4846
NZ_CP083609.1,26,19.04262996,1451
NZ_CP079964.1,11,22.18602285,1966
NZ_CP053470.1,7,29.04156783,5856
NZ_CP092046.1,122,30.89155287,4307
NZ_CP044282.1,17,42.52180879,2056
NZ_CP080024.1,11,55.31590556,1966
NZ_CP050245.1,9,1.688082269,28259
NZ_CP050241.1,9,2.275280211,28259
NZ_CP050243.1,9,2.602242955,28259
NZ_CP050259.1,9,2.700016498,28259
NZ_CP104023.1,9,3.067522185,28299
NZ_CP117555.1,9,4.783928006,28283
NZ_CP104026.1,9,6.557137457,28291
NZ_CP027610.1,15,1.689190047,16095
NZ_CP140423.1,18,2.236417191,25838
NZ_CP107602.1,21,3.297494262,19667
NZ_CP107596.1,21,3.451265388,19667
NZ_CP107609.1,21,3.531357924,19667
NZ_CP107582.1,21,3.648409872,19667
NZ_CP107578.1,21,3.653481236,19667
NZ_CP107586.1,21,3.869449301,19667
NZ_CP107598.1,21,4.024097422,19667
NZ_CP107604.1,21,4.050690119,19662
NZ_CP107611.1,21,4.112537553,19667
NZ_CP107584.1,21,4.323399764,19663
NZ_CP107613.1,21,4.478937453,19667
NZ_CP107580.1,21,4.526904939,19667
NZ_CP039933.1,16,4.715077891,10255
NZ_CP107615.1,21,5.196194564,19667
NZ_CP068064.1,56,16.79436076,8357
NC_017182.1,21,1.702020737,4023
NZ_CP069409.1,64,3.793647642,8052
NZ_CP072967.1,64,6.183224304,2811
NZ_CP072958.1,64,6.843625242,2811
NZ_OW970559.1,64,9.930319774,2674
NZ_OW970521.1,64,10.85390458,2674
NZ_OW970428.1,64,12.86025097,2674
NZ_OW970373.1,64,13.39683308,2674
NZ_LR890497.1,64,13.66718103,3012
NZ_OW970485.1,64,14.62487356,2674
NZ_OW970364.1,64,14.72949101,2674
NZ_OW970537.1,64,15.48799715,2674
NZ_CP024505.1,64,15.73305907,3012
NZ_OW970500.1,64,18.62376977,2674
NZ_CP061107.1,64,19.03989929,3347
NZ_CP067302.1,64,22.66068793,3849
NZ_CP067306.1,64,26.12460017,3849
NZ_AP024208.1,64,32.12931177,3397
NZ_CP099219.1,64,50.19655076,2833
NZ_CP083774.1,64,50.42896854,2833
NZ_CP082216.1,6,3.635297801,14122
NZ_CP033327.1,6,6.213016455,14239
NZ_CP068142.1,346,1.706413938,3407
NZ_CP102902.1,346,1.861015355,4353
NZ_CP068141.1,346,2.359464424,3991
NZ_CP084822.1,346,2.369059141,3631
NZ_CP102908.1,346,2.496464646,4353
NZ_CP084812.1,296,2.55040557,7650
NZ_CP065843.1,346,2.636070762,4730
NZ_CP102897.1,297,3.114587859,4513
NZ_CP070894.1,171,3.295314782,4167
NZ_CP103656.1,346,3.546994385,5714
NZ_CP084863.1,298,4.30201137,3629
NZ_AP023458.1,346,4.766343948,3991
NZ_CP100514.1,346,4.976739922,6785
NZ_CP065840.1,125,5.028608827,3478
NZ_CP124808.1,346,5.171252937,3629
NZ_CP084797.1,346,5.509194314,5266
NZ_CP031812.1,296,5.606395087,3354
NZ_CP084864.1,346,5.639046425,3359
NZ_OW970449.1,346,5.68892034,4713
NZ_CP103588.1,346,5.86370157,3991
NZ_LR890449.1,305,6.022979422,3966
NZ_CP067248.1,137,6.491495146,6749
NZ_OW970451.1,289,6.654335708,3479
NZ_CP084801.1,346,6.724685728,3534
NZ_LR890187.1,171,6.776354707,4693
NZ_CP024574.1,292,7.061453645,9326
NZ_CP103668.1,305,7.142290624,6937
NZ_LR890365.1,346,7.192284937,3888
NZ_CP103491.1,149,7.304812645,6920
NZ_CP024525.1,346,7.379579591,4660
NZ_LR890418.1,346,7.476028808,5783
NZ_LR890358.1,346,7.539532068,3664
NZ_CP042523.1,292,7.628210432,3542
NZ_CP091879.1,344,7.743776906,3967
NZ_CP128938.1,346,7.767464802,3988
